,VIN,brand,model,trim,manufacture_year,mileage,MPG_city,MPG_highway,transmission,drive_type,fuel_type,exterior_color,interior_color,accidents,owners,car_usage_type,location,price
5650, 5XXGT4L34LG386749,Kia,['Optima'],LX Automatic,2020,"55,537",n/a,n/a,n/a,n/a,n/a,Silver,Black,0,2, Personal use,"Clovis, CA","23,951"
5651, 3C6RR7LT5HG784394,Ram,['1500'],"Big Horn Crew Cab 5'7"" Box 4WD",2017,"66,164", 16,23, Automatic, 4WD,Gas,Silver,Gray,1,1, Personal use,"Freeport, NY","23,888"
5652, 1FM5K8D88DGB17543,Ford,['Explorer'],XLT 4WD,2013,"95,454", 17,23, Automatic, 4WD,Gas,White,Black,0,2, Personal use,"Kenvil, NJ","13,998"
5653, 1FTMF1EM5EKG36409,Ford,['F-150'],XL Regular Cab 8.0' Box 4WD,2014,"84,052", 16,21, Automatic, 4WD,Gas,Silver,Black,0,1, Personal use,"Seguin, TX","18,950"
5654, 1FTFW1E53MKE08134,Ford,['F-150'],XL SuperCrew 6.5' Box 4WD,2021,"12,075",n/a,n/a,n/a,n/a,n/a,White,Unknown,0,1, Fleet use,"Folsom, CA","46,791"
5655, 1G1ZD5ST5LF052928,Chevrolet,['Malibu'],LT,2020,"14,050", 29,36, Automatic, FWD,Gas,Gray,Black,1,3, Fleet use,"Victor, NY","23,995"
5656, 3GCUKREH1JG305325,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Box 4WD,2018,"94,627", 17,22, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Monroe, NC","28,698"
5657, 3GCUKREC2JG498184,Chevrolet,"['Silverado', '1500']",LT Z71 Crew Cab Short Box 4WD,2018,"40,889", 17,22, Automatic, 4WD,Gas,White,Black,0,2, Personal use,"Portland, OR","37,373"
5658, 5YFBURHE6FP299140,Toyota,['Corolla'],LE CVT,2015,"109,892", 29,38, Automatic, FWD,Gas,Red,Gray,0,3, Fleet use,"Dallas, TX","12,995"
5659, WDC0G4JB0HF202584,Mercedes-Benz,['GLC'],GLC 300 SUV RWD,2017,"77,474", 22,28, Automatic, RWD,Gas,Black,Beige,0,2, Personal use,"San Antonio, TX","24,968"
5660, 2GNAXLEX5K6126234,Chevrolet,['Equinox'],LT with 2LT FWD,2019,"29,848", 22,29, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Parma, OH","25,765"
5661, 1C6RREFT5KN769795,Ram,['1500'],"Big Horn/Lone Star Crew Cab 5'7"" Box 2WD",2019,"152,576", 20,25, Automatic, RWD,Gas,Black,Black,0,1, Personal use,"Addison, TX","28,995"
5662, 1D7HU18248S521358,Dodge,"['Ram', '1500']",SLT Quad Cab Long Bed 4WD,2008,"87,680", 12,16, Automatic, 4WD,Gas,Black,Unknown,1,3, Personal use,"Haltom City, TX","13,995"
5663, 1FMCU0GDXHUA74827,Ford,['Escape'],SE FWD,2017,"82,791", 23,30, Automatic, FWD,Gas,White,Gray,0,2, Personal use,"Canton, GA","16,033"
5664, WBXHT3C37J5K25802,BMW,['X1'],xDrive28i AWD,2018,"21,602", 22,31, Automatic, AWD,Gas,White,Black,0,1, Personal use,"East Meadow, NY","27,125"
5665, KM8J2CA4XLU130345,Hyundai,['Tucson'],SE AWD,2020,"52,179", 22,25, Automatic, AWD,Gas,Gray,Gray,0,1, Personal use,"Dallas, TX","22,397"
5666, 1FMSK8DH5LGC12367,Ford,['Explorer'],XLT 4WD,2020,"14,108", 20,27, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Murfreesboro, TN","38,552"
5667, 1FMCU9GD0JUB23754,Ford,['Escape'],SE 4WD,2018,"32,401", 22,28, Automatic, 4WD,Gas,Gray,Black,1,1, Personal use,"Indianapolis, IN","22,499"
5668, 1FT7W2BT4FEB35588,Ford,"['Super', 'Duty', 'F-250']","XLT Crew Cab 156"" 4WD",2015,"236,714",n/a,n/a, Automatic, 4WD,Diesel,White,Gray,1,2, Personal use,"Castle Rock, CO","18,995"
5669, 5N1AZ2BS8LN123391,Nissan,['Murano'],SV AWD,2020,"51,488", 20,28, Automatic, AWD,Gas,Silver,Gray,1,1, Fleet use,"Gainesville, FL","25,995"
5670, YV4A22NL5L1113158,Volvo,"['V90', 'Cross', 'Country']",T6 AWD,2020,"28,234", 20,30, Automatic, AWD,and,Black,Black,0,2, Personal use,"Portland, OR","44,985"
5671, 1FT7W2B60KEE32197,Ford,"['Super', 'Duty', 'F-250']",XLT 4WD Crew Cab 6.75' Box,2019,"25,040",n/a,n/a, Automatic, 4WD,Gas,Black,Gray,0,2, Personal use,"Cornelius, NC","53,794"
5672, 1C4BJWDG5HL599813,Jeep,['Wrangler'],Unlimited Sport,2017,"40,050", 16,21, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Chesapeake, VA","29,600"
5673, 1C4BJWDG0EL270125,Jeep,['Wrangler'],Unlimited Sport,2014,"109,434", 16,21, Automatic, 4WD,Gas,Silver,Black,0,2, Personal use,"Freeport, NY","18,990"
5674, 1C4BJWDG5HL599813,Jeep,['Wrangler'],Unlimited Sport,2017,"40,050", 16,21, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Chesapeake, VA","29,600"
5675, JTJBM7FX9K5224123,Lexus,['GX'],GX 460,2019,"62,571", 15,18, Automatic, 4WD,Gas,Black,Unknown,0,1, Personal use,"Tyler, TX","43,900"
5676, KM8J23A48HU494626,Hyundai,['Tucson'],SE FWD,2017,"23,909", 23,30, Automatic, FWD,Gas,Black,Black,0,2, Personal use,"Fort Worth, TX","19,590"
5677, 1C6RRFFG3KN818873,Ram,['1500'],"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",2019,"51,235", 19,24, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Wadsworth, OH","34,998"
5678, 1FTFW1EF0EKE85750,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2014,"205,265", 14,19, Automatic, 4WD,Gas,Unknown,Unknown,1,1, Personal use,"Blackfoot, ID","12,681"
5679, 1C4NJRFB3FD214773,Jeep,['Patriot'],Latitude 4WD,2015,"117,836", 21,27, Automatic, 4WD,Gas,Gray,Gray,0,5, Personal use,"Pueblo, CO","10,410"
5680, 1C6RRFFG6KN744168,Ram,['1500'],"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",2019,"26,610", 19,24, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Ludington, MI","37,250"
5681, 3GCUYDED0LG394239,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Bed 4WD,2020,"40,430",n/a,n/a,n/a,n/a,n/a,White,Black,0,1, Personal use,"Decatur, TX","43,977"
5682, 1FMSK8DHXLGC02532,Ford,['Explorer'],XLT 4WD,2020,"81,963", 20,27, Automatic, 4WD,Gas,White,Black,0,1, Fleet use,"Manvel, TX","28,986"
5683, 5YFEPRAE7LP035290,Toyota,['Corolla'],LE CVT,2020,"44,773", 30,38, Automatic, FWD,Gas,Red,Black,0,2, Personal use,"Miami, FL","19,494"
5684, KL4CJASB9KB904851,Buick,['Encore'],Preferred FWD,2019,"50,515", 25,30, Automatic, FWD,Gas,Silver,Black,0,2, Personal use,"Harlingen, TX","21,695"
5685, 1GCUYGED6LZ260093,Chevrolet,"['Silverado', '1500']",LTZ Crew Cab Short Bed 4WD,2020,"43,373", 16,22, Automatic, 4WD,Gas,White,Black,0,3, Personal use,"Beloit, KS","44,995"
5686, 1C6RR7KT8FS516396,Ram,['1500'],"Express Crew Cab 5'7"" Box 4WD",2015,"155,137", 16,23, Automatic, 4WD,Gas,White,Gray,1,2, Personal use,"Waukee, IA","17,716"
5687, WDDZF4KB7KA512143,Mercedes-Benz,['E-Class'],E 300 Sedan 4MATIC,2019,"41,945", 21,29, Automatic, AWD,Gas,White,Black,0,2, Personal use,"Forest Hills, NY","35,890"
5688, 3GKALPEV2KL162005,GMC,['Terrain'],SLT FWD,2019,"18,034",n/a,n/a,n/a,n/a,n/a,White,Black,0,2, Personal use,"Sarasota, FL","27,419"
5689, 2FMDK3GC2EBB52683,Ford,['Edge'],SE FWD,2014,"90,846", 19,27, Automatic, FWD,Gas,Black,Unknown,2,1, Personal use,"Tampa, FL","12,490"
5690, 1C4RJECG6JC109556,Jeep,"['Grand', 'Cherokee']",Overland RWD,2018,"46,559", 19,26, Automatic, RWD,Gas,Silver,Black,0,2, Personal use,"Houston, TX","32,996"
5691, 1FTEW1E5XKFA26541,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2019,"49,447", 18,23, Automatic, 4WD,Gas,Red,Gray,0,1, Fleet use,"San Jose, CA","35,888"
5692, KNAHG8C88A7300440,Kia,['Rondo'],LX,2010,"109,987", 20,27, Automatic, FWD,Gas,Silver,Gray,0,2, Personal use,"Raleigh, NC","6,950"
5693, 3GCUYDED1LG173958,Chevrolet,"['Silverado', '1500']",LT Crew Cab Short Bed 4WD,2020,"67,441", 19,22, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Tuscaloosa, AL","37,990"
5694, 3C4NJDCB5JT480063,Jeep,['Compass'],Limited 4WD,2018,"19,554", 22,30, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Fort Worth, TX","24,990"
5695, 1G1ZD5ST0JF206720,Chevrolet,['Malibu'],LT with 1LT,2018,"98,472", 27,36, Automatic, FWD,Gas,White,Black,0,2, Personal use,"Frisco, TX","15,922"
5696, 5TDZZRFH5KS332238,Toyota,['Highlander'],LE V6 FWD,2019,"51,217", 20,27, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Corpus Christi, TX","28,421"
5697, 2C4RDGCG3KR544465,Dodge,"['Grand', 'Caravan']",SXT,2019,"18,467", 17,25, Automatic, FWD,Gas,White,Black,1,4, Fleet use,"Glen Burnie, MD","26,000"
5698, 5N1DR2MN3JC655872,Nissan,['Pathfinder'],SL FWD,2018,"111,831", 20,27, Automatic, FWD,Gas,White,Black,0,1, Personal use,"Lakeland, FL","17,995"
5699, JTEBU5JR6G5373110,Toyota,['4Runner'],SR5 Premium V6 4WD,2016,"104,219", 17,21, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Pampa, TX","28,980"
5700, 2C4RDGCG3KR735738,Dodge,"['Grand', 'Caravan']",SXT,2019,"41,227", 17,25, Automatic, FWD,Gas,Silver,Black,0,1, Fleet use,"Jacksonville, NC","24,563"
5701, 1C4RJEBG7EC409887,Jeep,"['Grand', 'Cherokee']",Limited RWD,2014,"103,977", 17,25, Automatic, RWD,Gas,Black,Black,0,2, Fleet use,"Stockton, CA",n/a
5702, 1FMCU0GD5JUA57990,Ford,['Escape'],SE FWD,2018,"83,088", 23,30, Automatic, FWD,Gas,Black,Black,0,1, Personal use,"Arlington, TX","18,318"
5703, 1FT7W2B68HEF47073,Ford,"['Super', 'Duty', 'F-250']",XL Crew Cab 6.75' Bed 4WD,2017,"63,439",n/a,n/a, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Abilene, TX","40,500"
5704, 5XXGT4L30KG378288,Kia,['Optima'],S,2019,"26,633", 24,33, Automatic, FWD,Gas,Gray,Black,0,1, Personal use,"Montclair, CA","21,936"
5705, 1C4HJXEG8JW220581,Jeep,['Wrangler'],Unlimited Moab,2018,"44,518", 18,23, Automatic, 4WD,Gas,Red,Black,0,1, Personal use,"Anacortes, WA","39,477"
5706, 3FA6P0HD1ER371288,Ford,['Fusion'],SE FWD,2014,"82,557", 22,34, Automatic, FWD,Gas,Silver,Black,0,2, Personal use,"Pittsburgh, PA","13,499"
5707, 1C4BJWDG8HL570886,Jeep,['Wrangler'],Unlimited Freedom,2017,"164,279", 16,21, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Los Angeles, CA","20,999"
5708, 2HKRW5H36JH418973,Honda,['CR-V'],LX FWD,2018,"41,983", 26,32, Automatic, FWD,Gas,Silver,Gray,0,1, Personal use,"Leesburg, FL","23,488"
5709, 3VW2K7AJ6BM010192,Volkswagen,['Jetta'],S Sedan Auto,2011,"113,392", 23,29, Automatic, FWD,Gas,Gray,Gray,0,2, Personal use,"Roseville, CA","7,995"
5710, KL4CJCSM0KB771572,Buick,['Encore'],Essence FWD,2019,"61,200", 25,30, Automatic, FWD,Gas,Black,Black,0,2, Personal use,"Orlando, FL","20,595"
5711, WBA3D3C55EK155386,BMW,"['3', 'Series']",328d Sedan,2014,"109,490", 32,45, Automatic, RWD,Diesel,White,Black,0,3, Fleet use,"Plano, TX","13,750"
5712, 1FTEW1E57JFA24874,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2018,"61,024", 18,23, Automatic, 4WD,Gas,White,Beige,0,0, Personal use,"Michigan Center, MI","34,250"
5713, 3C4NJDBBXJT290907,Jeep,['Compass'],Latitude 4WD,2018,"49,960", 22,31, Automatic, 4WD,Gas,White,Black,0,2, Fleet use,"Fort Worth, TX","21,590"
5714, WVGEF9BPXED006662,Volkswagen,['Touareg'],3.6 Executive,2014,"121,968", 17,23, Automatic, AWD,Gas,Gray,Black,0,3, Fleet use,"El Cajon, CA","14,199"
5715, 2GNAXKEV2K6205420,Chevrolet,['Equinox'],LT with 1LT FWD,2019,"54,291", 26,32, Automatic, FWD,Gas,Gray,Gray,0,1, Personal use,"Dublin, OH","21,690"
5716, 4T1C11AK9LU876901,Toyota,['Camry'],LE FWD Automatic,2020,"24,904", 28,39, Automatic, FWD,Gas,Gray,Black,1,1, Personal use,"Wadsworth, OH","22,998"
5717, 1N4BL4DV6KC113553,Nissan,['Altima'],SV FWD,2019,"4,880", 28,39, Automatic, FWD,Gas,Silver,Black,0,2, Personal use,"San Jose, CA","24,934"
5718, JN8AT2MT1LW015902,Nissan,['Rogue'],SV FWD,2020,"16,726",n/a,n/a,n/a,n/a,n/a,Blue,Black,0,1, Personal use,"Concord, NC","26,775"
5719, 1C4PJMDX7KD472153,Jeep,['Cherokee'],Limited 4WD,2019,"11,848", 19,27, Automatic, 4WD,Gas,Black,Black,1,1, Personal use,"Lakewood, NJ","28,461"
5720, 1C6RR7TT9HS782334,Ram,['1500'],"SLT Crew Cab 6'4"" Box 4WD",2017,"62,420", 15,21, Automatic, 4WD,Gas,White,Black,0,2, Personal use,"Oswego, NY","27,985"
5721, 4T1B11HK3JU656507,Toyota,['Camry'],SE I4 Automatic,2018,"113,905", 28,39, Automatic, FWD,Gas,Blue,Unknown,0,1, Personal use,"St Augustine, FL","17,901"
5722, 2C3CDZBT3LH151903,Dodge,['Challenger'],R/T RWD,2020,"45,167", 15,23, Automatic, RWD,Gas,Silver,Black,0,1, Personal use,"Live Oak, TX","32,954"
5723, 1C6RR6TT6LS100447,Ram,"['1500', 'Classic']","SLT 4x2 Crew Cab 6'4"" Box",2020,"46,978", 15,22, Automatic, RWD,Gas,Red,Gray,0,1, Fleet use,"Alvin, TX","25,500"
5724, 3N1AB7AP0KY406150,Nissan,['Sentra'],SV CVT,2019,"21,871",n/a,n/a,n/a,n/a,n/a,White,Black,0,2, Personal use,"Poway, CA","19,977"
5725, JTJBM7FX3K5226739,Lexus,['GX'],GX 460 Premium,2019,"29,401", 15,18, Automatic, 4WD,Gas,White,Brown,0,1, Personal use,"Houston, TX","49,888"
5726, 5YFBURHE4GP484319,Toyota,['Corolla'],LE CVT,2016,"107,100", 29,38, Automatic, FWD,Gas,Gray,Gray,0,1, Fleet use,"Denver, CO","13,400"
5727, 5NPDH4AE2GH709084,Hyundai,['Elantra'],SE Sedan Automatic,2016,"108,667", 28,38, Automatic, FWD,Gas,Gray,Gray,0,3, Personal use,"Sacramento, CA","11,999"
5728, 5LMCJ2C92KUL16584,Lincoln,['MKC'],Select FWD,2019,"24,261",n/a,n/a,n/a,n/a,n/a,Red,Beige,1,1, Fleet use,"Daytona Beach, FL","27,283"
5729, 1FTEW1C53LFA22433,Ford,['F-150'],Lariat SuperCrew 5.5' Box 2WD,2020,"65,322", 20,26, Automatic, RWD,Gas,Silver,Unknown,0,1, Personal use,"Jacksonville, FL","35,043"
5730, 1C4PJMDX2KD440601,Jeep,['Cherokee'],Limited 4WD,2019,"45,636", 19,27, Automatic, 4WD,Gas,Silver,Black,0,2, Personal use,"Morristown, NJ","26,497"
5731, 1FMSK8DH0LGA49773,Ford,['Explorer'],XLT 4WD,2020,"42,545", 20,27, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Rochelle, IL","36,542"
5732, 5NPE34AF5KH814254,Hyundai,['Sonata'],SEL 2.4L,2019,"33,415", 25,33, Automatic, FWD,Gas,Black,Beige,0,1, Personal use,"Vallejo, CA","22,494"
5733, 1FMSK8DH0LGA49773,Ford,['Explorer'],XLT 4WD,2020,"42,545", 20,27, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Rochelle, IL","36,542"
5734, 5FNYF6H55KB095292,Honda,['Pilot'],EX-L AWD,2019,"122,580", 18,26, Automatic, AWD,Gas,Gray,Gray,0,1, Personal use,"Brighton, CO","25,700"
5735, 1FTEW1E57JKF07336,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2018,"67,717", 18,23, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Farmington, NM","34,889"
5736, 1C4RDJDG2HC888818,Dodge,['Durango'],GT AWD,2017,"36,329", 18,25, Automatic, AWD,Gas,Black,Black,0,1, Personal use,"Albuquerque, NM","29,716"
5737, 1FM5K7F80GGA35267,Ford,['Explorer'],Limited FWD,2016,"112,000", 17,24, Automatic, FWD,Gas,Black,Black,0,2, Fleet use,"Sacramento, CA","18,997"
5738, 1GCPYFED9LZ282970,Chevrolet,"['Silverado', '1500']",LT Trail Boss Crew Cab Short Bed 4WD,2020,"9,895", 16,21, Automatic, 4WD,Gas,White,Black,0,1, Personal use,"Waukee, IA","49,753"
5739, 1FTEW1EP4KFC90520,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2019,"18,890", 18,23, Automatic, 4WD,Gas,Red,Gray,0,1, Personal use,"Hicksville, OH","36,995"
5740, 1GCUYEED2MZ140961,Chevrolet,"['Silverado', '1500']",RST Crew Cab Short Bed 4WD,2021,"14,150", 19,22, Automatic, 4WD,Gas,Gray,Gray,0,0, Personal use,"Oklahoma City, OK","48,000"
5741, 55SWF8DB9KU287103,Mercedes-Benz,['C-Class'],C 300 Sedan RWD,2019,"48,378", 23,34, Automatic, RWD,Gas,Black,Black,0,2, Personal use,"Carlsbad, CA","29,990"
5742, 5YJYGDEE5MF075777,Tesla,"['Model', 'Y']",Long Range AWD,2021,"24,010", 117,131, Automatic, AWD,Electric,White,Black,0,1, Personal use,"San Jose, CA","66,998"
5743, 1HGCV1F10KA071394,Honda,['Accord'],LX 1.5T CVT,2019,"26,895", 30,38, Automatic, FWD,Gas,Black,Gray,0,1, Personal use,"Hollywood, CA","26,500"
5744, 5N1DL0MNXLC531073,INFINITI,['QX60'],PURE FWD,2020,"51,554", 20,27, Automatic, FWD,Gas,Black,Gray,0,1, Fleet use,"Orlando, FL","29,594"
5745, JM3KFBCMXJ0349659,Mazda,['CX-5'],Touring AWD,2018,"94,328", 23,29, Automatic, AWD,Gas,Silver,Black,1,1, Personal use,"Huntersville, NC","19,000"
5746, 1FTEW1EP6KKF00946,Ford,['F-150'],XL SuperCrew 5.5' Box 4WD,2019,"42,344", 18,23, Automatic, 4WD,Gas,Silver,Black,0,1, Personal use,"Longview, TX","39,938"
5747, 4JGFB4KB3LA086408,Mercedes-Benz,['GLE'],GLE 350 4MATIC,2020,"31,400",n/a,n/a,n/a,n/a,n/a,Silver,Unknown,0,1, Personal use,"Valencia, CA","51,888"
5748, 1N4BL4EV8LC123498,Nissan,['Altima'],2.5 SL FWD,2020,"66,232",n/a,n/a,n/a,n/a,n/a,Silver,Black,0,1, Personal use,"Chesapeake, VA","25,900"
5749, 5N1DR2MN0JC624045,Nissan,['Pathfinder'],SV FWD,2018,"64,765", 20,27, Automatic, FWD,Gas,White,Black,0,2, Personal use,"Hudson, FL","22,495"
5750, 3GCUYGED3LG405431,Chevrolet,"['Silverado', '1500']",LTZ Crew Cab Standard Bed 4WD,2020,"100,027", 16,22, Automatic, 4WD,Gas,Gray,Black,0,1, Personal use,"Ankeny, IA","41,647"
5751, WBXHT3C30H5F72899,BMW,['X1'],xDrive28i AWD,2017,"122,198", 22,31, Automatic, AWD,Gas,Black,Black,0,2, Personal use,"Houston, TX","17,999"
5752, 5J6RE4H78AL007788,Honda,['CR-V'],EX-L 4WD,2010,"140,172", 21,27, Automatic, 4WD,Gas,Brown,Beige,0,1, Personal use,"Budd Lake, NJ",n/a
5753, 1FT7W2BTXKEG46720,Ford,"['Super', 'Duty', 'F-250']",Lariat 4WD Crew Cab 6.75' Box,2019,"64,160",n/a,n/a, Automatic, 4WD,Diesel,Silver,Black,0,1, Personal use,"Melbourne, FL","63,998"
5754, KNMAT2MV5KP557509,Nissan,['Rogue'],SV AWD,2019,"13,524",n/a,n/a,n/a,n/a,n/a,Blue,Black,0,1, Personal use,"Woodbury, NJ","28,490"
5755, WBA6B4C54FD899916,BMW,"['6', 'Series']",ALPINA B6 xDrive Gran Coupe,2015,"81,340", 16,24, Automatic, AWD,Gas,Silver,Brown,1,3, Fleet use,"Nashville, TN","32,481"
5756, 4T1BF1FK0HU731291,Toyota,['Camry'],LE I4 Automatic,2017,"107,584", 24,33, Automatic, FWD,Gas,Silver,Gray,1,2, Fleet use,"Smyrna, GA","14,999"
5757, WDDZF4KB5KA511329,Mercedes-Benz,['E-Class'],E 300 Sedan 4MATIC,2019,"64,380", 21,29, Automatic, AWD,Gas,Black,Unknown,0,1, Personal use,"Arlington, VA","30,966"
5758, 1FM5K8D89JGA29614,Ford,['Explorer'],XLT 4WD,2018,"36,447", 16,22, Automatic, 4WD,Gas,Silver,Black,0,3, Personal use,"Denison, TX","32,880"
5759, 3FA6P0K99ER322165,Ford,['Fusion'],Titanium FWD,2014,"118,578", 22,33, Automatic, FWD,Gas,White,Black,0,3, Personal use,"Houston, TX","11,995"
5760, 5YFEPRAE4LP060583,Toyota,['Corolla'],LE CVT,2020,"36,124",n/a,n/a,n/a,n/a,n/a,Silver,Gray,0,1, Personal use,"Milpitas, CA","23,595"
5761, 3N1AB7AP2KY251682,Nissan,['Sentra'],S CVT,2019,"46,441", 27,35, Automatic, FWD,Gas,Black,Black,0,2, Fleet use,"Raleigh, NC","14,999"
5762, 4S4BSAFC6H3205130,Subaru,['Outback'],2.5i Premium,2017,"164,258", 25,32, Automatic, AWD,Gas,Green,Beige,1,2, Personal use,"Kansas City, KS","12,999"
5763, 1C4BJWDG4JL895539,Jeep,['Wrangler'],Unlimited Sport (JK),2018,"45,532", 16,21, Automatic, 4WD,Gas,Black,Black,0,1, Personal use,"Houston, TX","29,777"
5764, 2T1BURHE0FC313680,Toyota,['Corolla'],L Automatic,2015,"29,444", 27,36, Automatic, FWD,Gas,Silver,Gray,0,1, Personal use,"Lighthouse Point, FL","15,699"
5765, 5XXGT4L33KG278279,Kia,['Optima'],LX,2019,"97,754", 24,33, Automatic, FWD,Gas,Gray,Black,0,2, Fleet use,"Phoenix, AZ","13,500"
5766, 5YFEPRAE9LP039292,Toyota,['Corolla'],LE CVT,2020,"6,800", 30,38, Automatic, FWD,Gas,Blue,Black,0,1, Personal use,"Sayville, NY","20,999"
5767, 5NPE24AF2GH372611,Hyundai,['Sonata'],SE 2.4L,2016,"134,139", 25,38, Automatic, FWD,Gas,White,Gray,0,2, Personal use,"Jacksonville, FL","9,998"
5768, 1C6RRFFG6KN791314,Ram,['1500'],"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",2019,"52,553", 19,24, Automatic, 4WD,Gas,Blue,Black,0,2, Personal use,"Franklin, IN","36,000"
5769, 1C4BJWDG7HL630298,Jeep,['Wrangler'],Unlimited Sport,2017,"121,504", 16,21, Automatic, 4WD,Gas,Silver,Black,0,2, Personal use,"Denison, TX","26,997"
5770, 3TYCZ5ANXMT026073,Toyota,['Tacoma'],SR Double Cab 5' Bed V6 4WD Automatic,2021,"9,517", 18,22, Automatic, 4WD,Gas,White,Gray,0,1, Personal use,"Hurst, TX","39,788"
5771, 1FTFW1EF3CFC32170,Ford,['F-150'],Lariat SuperCrew 5.5' Box 4WD,2012,"151,689", 14,19, Automatic, 4WD,Gas,Black,Black,0,2, Personal use,"Greenwood, IN","19,900"
5772, 1C6SRFFT0LN166620,Ram,['1500'],"Big Horn Crew Cab 5'7"" Box 4WD",2020,"22,261", 19,24, Automatic, 4WD,Gas,White,Black,0,2, Personal use,"Crawfordsville, IN","42,500"
5773, 1C6SRFFT1MN564405,Ram,['1500'],"Big Horn Crew Cab 5'7"" Box 4WD",2021,"26,779", 19,24, Automatic, 4WD,Gas,Gray,Gray,0,1, Personal use,"Fort Worth, TX","40,590"
5774, 1FTFW1E55KKC43328,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2019,"102,782", 18,23, Automatic, 4WD,Gas,Black,Gray,0,2, Fleet use,"Kalona, IA","29,990"
5775, 3C4NJDCB9JT307145,Jeep,['Compass'],Limited 4WD,2018,"67,885", 22,30, Automatic, 4WD,Gas,Gray,Black,1,2, Fleet use,"Burlington, NC","22,399"
5776, 5TFAY5F17KX858540,Toyota,['Tundra'],1794 Edition CrewMax 5.5' Bed 5.7L 4WD,2019,"9,585",n/a,n/a,n/a,n/a,n/a,Black,Unknown,0,1, Personal use,"Oklahoma City, OK","44,992"
5777, ZFBERFBTXF6A41088,Ram,"['ProMaster', 'City', 'Cargo', 'Van']","Tradesman SLT 122"" WB",2015,"134,418", 21,29, Automatic, FWD,Gas,Black,Black,1,1, Personal use,"Sterling Heights, MI","12,995"
5778, JTDEPRAEXLJ016236,Toyota,['Corolla'],LE CVT,2020,"45,404", 30,38, Automatic, FWD,Gas,Silver,Gray,1,2, Fleet use,"Carlstadt, NJ","18,942"
5779, 3C4PDCAB4JT241780,Dodge,['Journey'],SE FWD,2018,"46,900", 19,25, Automatic, FWD,Gas,Black,Black,0,2, Fleet use,"Columbia, MO","19,512"
5780, 1FT8W3D67HEE23447,Ford,"['Super', 'Duty', 'F-350']",Lariat Crew Cab 8' Bed 4WD DRW,2017,"48,919",n/a,n/a, Automatic, 4WD,Gas,Blue,Black,0,2, Personal use,"Warminster, PA","56,995"
5781, 3GKALMEV9JL404186,GMC,['Terrain'],SLE FWD,2018,"42,898", 26,30, Automatic, FWD,Gas,Silver,Black,1,2, Personal use,"Grand Rapids, MI","21,000"
5782, 1C4RJEAG0KC835854,Jeep,"['Grand', 'Cherokee']",Laredo E RWD,2019,"25,488", 19,26, Automatic, RWD,Gas,White,Black,0,1, Personal use,"Henderson, NV","29,900"
5783, 1FMCU9GD2JUC84106,Ford,['Escape'],SE 4WD,2018,"41,065", 22,28, Automatic, 4WD,Gas,Black,Black,1,1, Fleet use,"Bryan, TX","21,588"
5784, 1FT7W2A69JEB62838,Ford,"['Super', 'Duty', 'F-250']",XL 2WD Crew Cab 8' Box,2018,"78,176",n/a,n/a, Automatic, RWD,Gas,Black,Gray,1,1, Personal use,"Sanford, NC","32,716"
5785, 3GNAXUEV3ML379913,Chevrolet,['Equinox'],LT with 1LT AWD,2021,"12,234", 25,30, Automatic, AWD,Gas,Gray,Black,0,2, Fleet use,"Lubbock, TX","29,516"
5786, 1C6SRFLT1NN203343,Ram,['1500'],"Rebel Crew Cab 5'7"" Box 4WD",2022,"12,246", 19,24, Automatic, 4WD,Gas,Black,Red,0,1, Personal use,"Corpus Christi, TX","59,918"
5787, 1FTEW1E59JKD85577,Ford,['F-150'],XLT SuperCrew 5.5' Box 4WD,2018,"95,643", 18,23, Automatic, 4WD,Gas,Silver,Gray,0,2, Fleet use,"Hazelwood, MO","29,380"
